price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,sqft_above,lat,long,sqft_living15,sqft_lot15,houseage,has_underground,has_renovated
679900,3,2,2440,5750,2,2,1980,47.565,-122.381,1520,5750,14,1,0
463000,3,2,1640,29970,2,0,1640,47.6359,-121.974,1580,28399,22,0,0
380000,5,2,2760,11340,2,0,2760,47.4769,-122.141,2470,11340,36,0,0
329500,4,2,1820,7912,2,0,1820,47.3845,-122.029,1820,8168,20,0,0
604950,3,2,2110,5608,1,0,1340,47.6743,-122.184,2040,9363,1,1,0
795000,5,2,3040,9570,1,2,1640,47.5651,-122.164,2920,8800,48,1,0
465000,3,2,1840,40438,2,0,1840,47.4853,-121.709,1380,44049,21,0,0
673000,4,2,2990,10400,2,0,2990,47.4508,-122.359,2140,17449,13,0,0
810000,4,2,3520,15420,2,0,3520,47.6375,-122.016,3400,21455,23,0,0
338000,4,3,2090,7500,1,0,1370,47.4888,-122.182,1810,7650,28,1,0
280000,3,2,1430,7222,2,0,1430,47.5112,-122.19,1430,7220,21,0,0
315000,4,2,2180,10754,1,0,1100,47.7711,-122.341,1810,6929,60,1,0
530000,4,2,2180,10754,1,0,1100,47.7711,-122.341,1810,6929,61,1,0
380000,5,3,3450,9914,2,0,3450,47.2813,-122.345,2860,9721,10,0,0
297000,3,2,1450,7562,2,0,1450,47.5038,-122.189,1650,7625,20,0,0
730000,4,2,3230,7331,2,0,3230,47.5823,-121.97,3480,7447,10,0,0
450000,3,1,1640,13500,1,0,1110,47.7164,-122.304,1770,12600,74,1,0
275000,3,3,1590,7750,1,0,1060,47.3624,-122.045,1680,7500,17,1,0
595000,4,2,2020,2849,2,0,2020,47.6831,-122.329,1910,3120,55,0,0
435000,3,1,1300,3348,1,0,1300,47.592,-122.307,1590,2577,111,0,1
950000,3,3,4040,14338,2,0,3030,47.7268,-122.06,3360,14142,28,1,0
389000,4,2,2130,5337,2,0,2130,47.7237,-121.959,2300,6930,14,0,0
560000,4,2,2550,7800,1,0,1580,47.6283,-122.095,2420,8050,47,1,0
799000,4,2,2510,11585,2,0,2510,47.5483,-122.226,2450,9691,45,0,0
365500,3,2,1410,9600,1,0,1410,47.7591,-122.146,1410,9600,31,0,0
252350,3,2,1650,7352,1,0,1160,47.4612,-122.169,1710,7350,35,1,0
403950,4,2,2120,13780,2,0,2120,47.4987,-122.365,1880,12000,21,0,0
385000,4,1,2040,10726,1,0,1380,47.772,-122.358,1610,10020,60,1,0
345000,4,1,1550,7620,1,0,1550,47.5287,-122.35,1450,7620,57,0,0
490000,3,2,1980,3128,2,0,1980,47.6109,-122.114,1950,2856,35,0,0
330000,3,2,1600,26977,2,0,1600,47.7736,-121.901,1790,27743,9,0,0
927000,4,2,3300,12090,2,0,3300,47.6294,-122.218,3180,12239,61,0,0
1118000,4,2,3840,16619,2,1,3840,47.5634,-122.213,3600,16553,31,0,0
330000,2,1,1220,10000,1,0,1220,47.7405,-122.241,2000,9600,65,0,0
530000,5,2,2720,8800,1,0,1500,47.5976,-122.118,2110,8800,57,1,0
365000,4,2,1940,25600,1,0,1940,47.5722,-122.129,2000,10071,52,0,0
378750,3,2,2160,3000,1,0,1260,47.5644,-122.289,1060,3500,105,1,1
269900,4,1,1530,8750,1,0,1530,47.4556,-122.157,1390,8750,46,0,0
557000,3,3,1710,2096,2,0,1290,47.6055,-122.305,1630,1543,7,1,0
360000,4,1,3730,16980,1,0,2150,47.1775,-122.022,1880,16963,40,1,0
352000,2,1,940,5000,1,0,940,47.6879,-122.385,1560,4500,78,0,0
437000,3,2,1750,22357,2,0,1750,47.4807,-121.779,2430,22357,21,0,0
322500,4,2,1820,6753,2,0,1820,47.3845,-122.032,1820,7107,20,0,0
650000,3,3,1510,2000,2,0,1330,47.5815,-122.402,1510,1352,13,1,0
450000,3,2,1290,1213,3,0,1290,47.6609,-122.344,1290,3235,13,0,0
278500,3,2,1570,5250,1,0,1570,47.3163,-122.188,1570,5250,17,0,0
364950,4,2,1930,6957,2,0,1930,47.4309,-122.191,2090,6996,20,0,0
840000,4,3,2840,40139,1,4,2840,47.401,-122.026,3180,36852,28,0,0
268000,3,2,1550,8134,2,0,1550,47.404,-122.191,1550,8134,24,0,0
632925,3,2,2990,32239,2,0,2990,47.7718,-122.095,2990,36497,36,0,0
577500,3,2,2000,7251,2,0,2000,47.7067,-122.2,2450,8118,19,0,0
339000,4,1,2390,7480,1,2,2390,47.504,-122.227,2850,6867,95,0,0
570000,3,1,2910,37461,1,0,1530,47.7015,-122.164,2520,18295,47,1,0
423000,4,2,2200,9351,1,0,1290,47.7448,-122.333,1910,8660,53,1,0
355000,3,2,1860,5028,2,0,1860,47.7318,-121.982,2320,5465,2,0,0
482000,2,1,950,3960,1,0,950,47.6885,-122.337,1320,4050,73,0,0
625000,3,1,1600,9135,1,0,1600,47.5724,-122.179,1580,9800,59,0,0
538000,3,2,2250,11632,2,0,2250,47.5272,-122.169,2360,11632,26,0,0
380000,3,2,2280,10255,2,0,2280,47.4334,-122.161,2310,10094,30,0,0
375000,2,1,940,5120,1,0,940,47.6073,-122.308,1300,5120,105,0,0
245000,3,2,1530,8500,1,0,1030,47.3592,-122.046,1850,8140,19,1,0
310000,5,1,2190,27260,1,0,2190,47.4546,-122.337,1620,39480,67,0,1
1300000,3,2,2350,15021,1,0,1770,47.6408,-122.219,3530,15715,39,1,0
397000,4,2,1440,7680,1,0,1200,47.7245,-122.2,1460,9660,43,1,0
365000,3,2,2200,4052,2,0,2200,47.4362,-122.178,2310,5082,10,0,0
328500,4,3,2290,8250,2,0,2290,47.3739,-122.156,2290,8250,24,0,0
1000000,4,2,2610,3277,1,0,1920,47.6636,-122.33,1810,3277,92,1,0
237000,3,2,1490,2138,2,0,1490,47.4324,-122.197,1490,2094,9,0,0
525000,4,2,2450,5280,2,0,2450,47.7734,-122.224,2300,4674,11,0,0
749000,4,2,1710,9627,1,0,1440,47.559,-122.164,2140,9131,38,1,1
843000,3,2,3130,8750,2,0,3130,47.6954,-122.103,2860,9003,24,0,0
438000,2,2,1270,1372,3,0,1270,47.6776,-122.318,1610,3090,14,0,0
578000,3,1,2120,10875,1,2,1540,47.504,-122.382,2460,11760,37,1,0
227950,3,1,1670,8230,1,0,1670,47.2613,-122.255,2077,4910,60,0,0
196000,3,2,2070,11576,2,0,2070,47.3417,-122.271,1890,7519,40,0,0
641000,2,1,1420,5332,1,0,1070,47.6694,-122.275,2400,5406,61,1,0
205000,3,1,940,7980,1,0,940,47.3838,-122.289,1150,8050,54,0,0
400000,3,1,1920,9102,1,0,1920,47.7487,-122.082,1920,9760,46,0,0
1030000,3,2,3545,9816,1,0,2610,47.5534,-122.078,3630,7704,9,1,0
505000,3,2,1260,5460,1,0,1260,47.7355,-122.18,1510,5460,43,0,0
475000,5,2,2340,7200,1,0,1300,47.7206,-122.211,1930,7221,39,1,0
520000,3,2,2590,9263,1,0,1440,47.7691,-122.262,2580,9450,37,1,0
333500,3,1,1220,9732,1,0,1220,47.7736,-122.214,1630,10007,49,0,0
232000,3,1,1400,10403,1,0,1400,47.362,-122.029,1230,10209,39,0,0
691100,3,2,2360,16117,1,0,1710,47.5698,-122.121,2120,16117,32,1,0
811000,3,1,1870,9897,1,0,1870,47.5505,-122.221,1900,10005,54,0,0
551000,3,2,2830,5802,2,0,2830,47.7605,-122.234,2500,5788,13,0,0
496500,3,2,2260,3640,2,0,2260,47.7356,-122.157,2350,3710,21,0,0
578000,4,2,3140,9225,1,2,1770,47.4904,-122.226,2460,9600,48,1,0
255000,3,1,1240,8659,1,0,1240,47.3663,-122.089,1490,8223,29,0,0
1050000,4,3,3450,7832,2,0,3450,47.5637,-122.123,3220,8567,7,0,0
348000,3,2,2570,8491,2,0,2570,47.3759,-122.125,2400,8049,26,0,0
230000,3,2,1510,3413,2,0,1510,47.3912,-122.167,1570,3777,29,0,0
359500,4,2,2390,11250,2,0,2390,47.3305,-122.371,2480,11250,26,0,0
330000,3,1,980,7000,1,0,980,47.7617,-122.357,1220,7000,61,0,0
80000,1,0,430,5050,1,0,430,47.6499,-121.909,1200,7500,102,0,0
465000,3,1,1480,6360,1,0,1480,47.7311,-122.353,1480,6360,60,0,0
325000,4,2,1850,7324,2,0,1850,47.3701,-122.107,2100,7329,17,0,0
340500,3,2,2270,28025,1,0,1920,47.4857,-122.318,1770,14833,68,1,0
342500,3,2,1810,5192,2,0,1810,47.3724,-122.042,1810,6200,22,0,0
290900,2,2,1610,17600,2,0,1610,47.4855,-122.266,1310,12950,84,0,1
1199000,4,2,4110,8400,2,1,3130,47.717,-122.281,2820,8400,86,1,1
859900,4,2,3390,6298,2,0,3390,47.5906,-122.062,3390,7111,3,0,0
520000,4,2,1890,3006,2,0,1890,47.5461,-121.998,1580,3000,11,0,0
460000,3,2,1610,2527,2,2,1080,47.5674,-122.29,1610,4173,9,1,0
438924,3,1,1050,4590,1,0,850,47.6943,-122.29,1770,5400,65,1,0
315000,2,1,630,6550,1,0,630,47.5486,-122.38,1420,6550,97,0,0
590000,4,2,2910,10650,1,2,1780,47.6658,-122.188,2920,10988,39,1,0
378500,4,1,1700,8640,1,0,850,47.5772,-122.153,1620,9000,59,1,0
328500,3,2,1950,8130,2,0,1950,47.3875,-122.161,2350,7691,24,0,0
849950,3,3,2990,9773,2,0,2990,47.6344,-122.174,2230,11553,42,0,0
525000,3,1,1350,6000,1,2,900,47.5275,-122.391,1730,6012,64,1,0
295000,4,2,2160,7725,1,0,1460,47.3078,-122.378,2060,8250,37,1,0
207950,2,2,890,5000,1,0,890,47.5158,-122.264,1860,5000,97,0,0
699900,4,2,2810,7302,2,0,2810,47.5985,-121.977,2820,7302,12,0,0
1280000,5,2,3400,9500,2,1,3400,47.5645,-122.082,3080,11081,38,0,0
452000,4,1,1580,7350,1,0,960,47.6734,-122.154,1560,7350,51,1,0
370000,3,2,1680,5036,1,1,1680,47.4734,-122.186,1680,4921,28,0,0
232000,3,1,1300,11230,1,0,1300,47.3811,-122.087,1300,10794,47,0,0
669950,5,2,2820,14062,2,0,2380,47.7081,-122.215,1910,10392,54,1,0
397500,3,2,1510,6710,1,0,1070,47.7193,-122.216,1660,6600,42,1,0
490000,2,2,1230,1391,2,0,870,47.6192,-122.301,1240,1350,10,1,0
725000,4,2,2110,4140,2,0,1710,47.5836,-122.387,1440,4420,90,1,1
299000,3,2,3080,19635,1,2,1610,47.3841,-122.284,2424,12410,56,1,0
625000,2,1,1490,5750,1,0,1190,47.5872,-122.39,1590,4025,114,1,0
437500,3,2,2120,4500,2,0,2120,47.5322,-121.88,2530,4816,14,0,0
650000,4,2,3180,5438,2,0,3180,47.5416,-121.864,3030,5335,12,0,0
475000,2,1,1490,3825,1,0,860,47.6799,-122.381,1460,3825,85,1,0
342000,3,2,1930,11947,1,0,1930,47.3672,-122.151,2200,12825,48,0,0
1197350,4,2,2770,7800,2,0,2770,47.684,-122.205,2720,10000,15,0,0
280000,3,1,1670,11610,1,0,1670,47.4404,-122.191,1930,10200,52,0,0
240000,2,1,1330,7200,1,0,1330,47.4467,-122.281,1450,11682,21,0,0
529000,3,1,1210,3328,1,0,1210,47.6729,-122.363,1640,3333,90,0,0
442000,3,1,1190,5100,1,0,1030,47.5346,-122.385,1690,5100,74,1,0
615000,2,1,1540,6872,1,0,820,47.6454,-122.373,1420,5538,68,1,0
585000,4,1,2430,7559,1,0,1580,47.7206,-122.11,1980,8750,34,1,0
480000,4,2,2600,7787,2,0,2600,47.4877,-122.139,2830,7787,10,0,0
290000,4,1,1330,8184,1,0,1330,47.7343,-122.347,1220,660,65,0,0
615000,3,1,1900,5000,1,0,950,47.5789,-122.393,1770,5000,63,1,0
300000,2,1,1100,7680,1,0,1100,47.7439,-122.339,1460,7680,65,0,0
308000,3,1,1980,39150,1,0,1580,47.3818,-122.225,1860,11811,82,1,0
750000,3,2,2400,7745,2,0,2400,47.6734,-122.173,2080,8615,14,0,0
288000,3,1,1190,7560,1,0,1190,47.452,-122.177,1190,7560,57,0,0
190000,2,1,630,6000,1,0,630,47.4973,-122.221,1470,6840,71,0,1
515000,5,3,2530,5105,1,0,1520,47.7546,-122.341,2290,4011,10,1,0
235000,4,1,1690,11054,1,0,1690,47.4667,-122.215,1690,9040,84,0,0
275000,2,1,940,5000,1,0,940,47.5186,-122.374,940,5000,63,0,0
727500,2,2,1240,9119,1,0,1240,47.6221,-122.193,1380,9121,62,0,0
650000,4,2,3040,6587,2,0,3040,47.683,-122.039,2740,6587,11,0,0
365000,4,1,1590,7085,1,0,1590,47.7315,-122.305,1320,7085,70,0,0
662000,3,1,2500,36947,1,0,2500,47.6917,-122.084,2590,28837,30,0,0
270500,3,2,1780,7848,1,0,1320,47.3608,-122.056,1680,7848,37,1,0
200000,2,1,1360,1898,2,0,1360,47.2852,-122.19,1360,1898,37,0,0
160000,3,1,1010,9600,1,0,1010,47.4097,-122.316,1400,9660,52,0,0
204000,3,1,1040,7405,1,0,1040,47.3105,-122.021,1580,7405,44,0,0
358000,3,2,1610,6655,2,0,1610,47.4296,-122.161,1780,7529,30,0,0
452000,4,1,1570,8268,1,0,1570,47.7373,-122.197,1870,8190,36,0,0
595000,2,2,1510,4000,1,0,1010,47.6582,-122.345,1920,4000,114,1,0
249000,3,2,1360,6082,1,0,1360,47.3577,-122.16,1360,6987,21,0,0
346900,4,2,1970,5106,2,0,1970,47.449,-122.205,2230,5109,16,0,0
280000,4,2,1560,4350,2,0,1560,47.5025,-122.186,1560,4350,11,0,0
318888,4,1,2320,12000,1,0,2270,47.3644,-122.28,2120,9880,41,1,0
530000,3,2,2120,40518,1,0,2120,47.5896,-122.009,2480,13492,47,0,0
375000,3,2,2120,18500,2,0,2120,47.3914,-122.169,2120,14479,31,0,0
782000,4,2,2380,9614,2,0,2380,47.5623,-122.116,2560,9770,23,0,0
259950,2,2,1070,649,2,0,720,47.5213,-122.357,1070,928,7,1,0
315000,4,2,2300,18360,1,0,1560,47.4518,-122.16,1870,9588,35,1,0
215000,2,1,1320,8865,1,0,1320,47.4949,-122.3,1190,6490,71,0,0
705000,3,1,2180,10221,1,2,1140,47.5885,-122.248,2180,8535,68,1,0
1450000,3,3,4380,6320,2,3,3580,47.6452,-122.411,3080,7680,62,1,0
451000,3,1,1790,9813,2,0,1790,47.749,-122.305,1520,10125,66,0,0
261000,2,1,750,8125,1,0,750,47.4727,-122.198,1340,8750,71,0,0
396000,3,1,1300,8280,1,0,1300,47.7403,-122.256,1570,8692,58,0,0
725000,4,2,2990,29170,2,3,2990,47.5146,-122.117,3715,29170,15,0,0
238000,4,1,1400,7242,1,0,1400,47.4339,-122.291,1310,7314,55,0,0
750000,6,1,2750,9563,2,0,2750,47.6368,-122.097,2040,9563,42,0,0
331500,4,2,2050,10271,2,0,2050,47.3628,-122.075,2050,8103,16,0,0
880000,3,2,2870,5163,2,0,2870,47.6935,-122.352,1630,7995,1,0,0
638700,3,1,2080,9162,1,0,1370,47.5846,-122.168,1870,8944,54,1,0
435000,3,2,1840,5680,2,0,1840,47.6969,-122.026,1600,4697,6,0,0
260000,3,1,1180,5350,1,0,1180,47.505,-122.259,1490,5350,55,0,0
671500,5,2,2160,4000,1,0,1530,47.667,-122.289,2040,4000,87,1,0
610000,3,1,1180,3400,1,0,1180,47.6376,-122.353,1440,3400,107,0,0
405000,2,0,1160,15029,1,0,870,47.6929,-121.87,1870,25346,77,1,0
338900,4,2,1830,5612,2,0,1830,47.3572,-122.015,1830,5998,11,0,0
442000,5,3,2560,5445,1,0,1760,47.5502,-122.311,1080,5445,88,1,0
650000,5,2,2550,5040,1,0,2550,47.6136,-122.299,1590,3840,112,0,0
263500,3,1,1330,9917,1,0,1040,47.4478,-122.161,1330,9081,34,1,0
266000,3,2,1805,3402,2,0,1805,47.3521,-122.212,2095,3402,5,0,0
530000,4,2,2320,5493,2,0,2320,47.7727,-122.229,2450,5471,11,0,0
180000,3,1,1384,8960,1,0,1384,47.3062,-122.371,1000,8470,49,0,0
619000,3,2,2720,6439,2,0,2720,47.5422,-121.86,3180,7320,9,0,0
264000,3,1,1820,10608,1,0,1820,47.3366,-122.306,1380,8976,52,0,0
730000,2,2,2130,4920,1,4,1530,47.573,-122.409,2130,4920,73,1,0
439000,4,2,2060,10070,2,0,2060,47.7258,-122.177,2060,8155,39,0,0
268500,4,1,1420,7500,1,0,1080,47.4025,-122.176,1500,7260,33,1,0
330000,3,1,1510,15744,1,0,1510,47.476,-121.755,1470,15744,29,0,0
640000,3,2,2160,4000,1,0,1960,47.6045,-122.307,2160,5120,111,1,1
900000,3,2,3180,12600,2,0,3180,47.6366,-122.058,3030,12835,36,0,0
370000,3,2,2110,13300,2,0,2110,47.3725,-122.06,2470,14000,29,0,0
685000,3,2,2060,2900,1,0,1330,47.5897,-122.292,1910,3900,84,1,0
265000,3,1,1820,32666,1,0,1820,47.1803,-121.974,2050,43560,48,0,0
290000,3,2,1610,2937,2,0,1610,47.4489,-122.188,1610,3049,9,0,0
296000,4,2,1780,3600,2,0,1780,47.3665,-122.017,2020,3802,8,0,0
360000,4,2,1840,9611,2,0,1840,47.4964,-122.251,1830,8505,19,0,0
240500,3,1,1460,10584,1,0,990,47.492,-122.317,1220,12012,17,1,0
372500,2,2,1400,2958,2,0,1400,47.5496,-122.373,1540,2385,7,0,0
595000,3,2,3370,14402,2,2,3370,47.5008,-121.776,3330,9691,10,0,0
515000,4,3,3590,8249,2,0,3590,47.2846,-122.341,2860,7995,17,0,0
1220000,4,2,3200,15367,2,0,3200,47.5494,-122.216,3070,15263,52,0,0
507000,2,1,1670,6460,1,0,1670,47.7123,-122.027,2170,6254,10,0,0
399950,4,2,2420,31465,1,0,2420,47.3131,-122.115,2560,32186,31,0,0
185000,3,1,1430,10816,2,0,1430,47.3122,-121.996,1560,10816,20,0,0
460000,3,1,1440,7070,1,0,1440,47.6947,-122.125,1440,7210,34,0,0
435500,3,2,1450,4789,2,0,1450,47.5665,-122.018,1560,4490,30,0,0
469000,4,2,3550,13938,1,0,2100,47.425,-122.283,2050,9000,49,1,0
531000,2,3,1270,1175,2,0,1110,47.6634,-122.34,1290,1800,14,1,0
443500,2,1,940,6804,1,0,940,47.7047,-122.373,1150,6930,66,0,0
223000,3,2,1670,6824,1,0,1300,47.3666,-122.084,1660,7586,24,1,0
590000,4,3,3100,15842,2,0,2400,47.7466,-122.242,2200,19400,19,1,0
340000,2,2,1100,1760,3,0,1100,47.6972,-122.35,1200,1415,17,0,0
650000,3,2,1870,3388,1,0,1230,47.6372,-122.395,1780,4050,89,1,0
533600,3,2,1930,5080,2,0,1930,47.5694,-122.001,2190,5085,24,0,0
695000,3,2,2540,4694,2,0,2540,47.6214,-122.024,2600,6344,9,0,0
242000,3,1,1280,7524,1,0,1280,47.3961,-122.188,1500,7777,26,0,0
425000,3,2,1820,8814,1,0,1280,47.7162,-122.309,1810,7515,48,1,0
525000,3,2,1490,9414,2,0,1490,47.6844,-122.113,1290,10125,34,0,0
485000,3,2,1880,5502,2,0,1880,47.5737,-122.018,2040,5411,26,0,0
175000,3,1,1250,9775,1,0,1250,47.4474,-121.771,1390,9650,44,0,0
210000,3,2,1440,7210,1,0,1440,47.3128,-122.184,1700,7245,31,0,0
260000,3,2,1920,7415,2,0,1920,47.4022,-122.171,1930,7536,26,0,0
577000,3,2,2060,5750,1,0,1330,47.5671,-122.391,1920,5750,38,1,0
200000,3,1,1210,10588,1,0,1210,47.2876,-122.212,1408,10588,56,0,0
605000,2,1,1760,5000,1,0,940,47.682,-122.372,1530,5000,88,1,0
325000,3,1,990,6750,1,0,990,47.7125,-122.331,1440,6860,67,0,0
289500,3,1,960,6400,1,0,820,47.496,-122.239,1200,6600,70,1,0
559950,3,2,1660,1458,3,0,1660,47.5876,-122.309,1660,1784,1,0,0
1042500,3,1,1900,9375,1,1,1330,47.6821,-122.273,2760,9375,74,1,0
543500,3,2,1270,2790,1,0,990,47.6581,-122.396,1920,4000,44,1,0
480000,4,2,3250,34293,2,0,3250,47.3496,-122.094,3110,35982,31,0,0
218000,3,1,960,9633,1,0,960,47.1951,-122.001,1080,8610,32,0,0
565000,2,1,1330,6000,1,0,960,47.6539,-122.396,1620,6000,100,1,1
426700,3,1,2080,7700,1,0,1600,47.5375,-122.178,1680,7700,46,1,0
650000,3,2,2690,11575,1,3,2130,47.7605,-122.267,2390,11782,57,1,0
542000,2,1,890,3060,1,0,770,47.6663,-122.326,1760,4080,104,1,0
415000,3,1,1070,8000,1,0,1070,47.6978,-122.13,1200,7990,37,0,0
214000,3,1,1200,8316,1,0,1200,47.3221,-122.215,1200,8316,61,0,0
245000,3,1,1360,8910,2,0,1360,47.4488,-122.275,1220,8912,66,0,0
314500,3,2,2050,13303,1,0,2050,47.2681,-122.31,2180,11590,21,0,0
1120000,3,1,3000,5750,2,0,2000,47.5821,-122.39,1820,5750,91,1,0
378000,2,2,1300,3850,1,0,800,47.5395,-122.39,950,5500,52,1,0
305000,4,2,2250,9091,1,0,1340,47.336,-122.269,1540,7802,32,1,0
595000,5,2,3740,6750,1,0,1980,47.7679,-122.261,2620,7920,37,1,0
729500,3,2,1660,1091,3,1,1530,47.5818,-122.402,1510,1352,1,1,0
430000,3,2,2360,6699,2,0,2360,47.5317,-121.853,2360,4744,11,0,0
240000,3,1,1760,6500,1,0,1150,47.3647,-122.05,1760,8125,28,1,0
545000,3,1,1680,6200,1,0,1680,47.5338,-122.384,1680,5100,99,0,0
530000,3,1,1320,2500,1,0,870,47.6681,-122.305,1580,2750,96,1,0
157000,1,1,870,26326,1,0,870,47.4152,-122.3,1250,10608,75,0,0
425000,4,1,1260,7645,1,0,1260,47.5044,-122.35,1170,7649,90,0,0
220000,3,1,1000,6020,1,0,1000,47.4793,-122.346,1300,8640,70,0,0
521000,4,1,2020,36400,1,0,1550,47.7627,-122.076,2520,38255,38,1,0
325000,3,1,1920,6862,1,2,1120,47.5193,-122.274,2000,6900,62,1,0
597500,3,2,2150,5400,1,0,1380,47.555,-122.379,1940,6500,104,1,0
337000,3,2,1470,3976,2,0,1470,47.526,-121.826,1490,4400,15,0,0
1000000,3,2,3180,10492,2,2,3180,47.655,-122.124,3000,9812,24,0,0
495000,3,1,990,6000,1,0,990,47.6718,-122.267,1250,6000,71,0,0
748000,4,3,2770,3330,2,0,1970,47.6327,-122.109,2180,3380,14,1,0
888000,3,1,1250,8710,1,0,1250,47.6245,-122.198,1750,9185,61,0,0
269900,3,1,1140,22267,1,0,1140,47.4761,-121.758,1150,15625,29,0,0
496500,4,2,2250,14440,1,0,1550,47.5221,-122.045,2090,11400,47,1,0
475000,3,2,1640,5097,2,0,1640,47.7522,-122.278,1880,6000,46,0,0
312000,3,1,1255,1374,3,0,1255,47.7145,-122.311,1307,1232,10,0,0
323000,3,1,1290,12231,1,0,1290,47.7404,-122.11,1390,11632,38,0,0
331000,3,1,1300,9079,1,0,1300,47.4834,-122.159,1890,7369,28,0,0
306000,3,1,1220,1086,3,0,1220,47.7049,-122.353,1220,1422,7,0,0
655000,4,2,2630,4000,3,0,2630,47.6915,-122.381,1640,4000,12,0,0
290000,3,1,1950,15954,1,0,1950,47.336,-122.319,1940,12667,55,0,0
1250000,4,3,3160,5000,2,0,2360,47.6597,-122.274,2220,4000,49,1,0
460000,3,1,1550,4708,1,0,860,47.6759,-122.286,1880,5600,65,1,0
435000,4,2,1700,6380,1,0,850,47.6988,-122.319,1380,6380,74,1,0
664000,4,2,2510,11880,1,0,1630,47.5427,-122.181,2390,11211,37,1,0
865000,4,1,1800,4180,2,3,1800,47.6462,-122.318,2180,4620,93,0,0
385000,3,1,1800,18000,1,0,1200,47.4406,-122.146,1800,18000,46,1,0
497000,3,2,1870,9315,1,0,1350,47.705,-122.202,2230,9579,39,1,0
280000,2,1,1010,3000,1,0,1010,47.4965,-121.785,1150,7000,89,0,0
188000,2,1,1120,17487,1,0,1120,47.5024,-122.271,1690,8056,91,0,0
478500,3,1,2090,4755,1,2,1200,47.5304,-122.387,1850,5300,45,1,0
222000,3,2,1440,7187,1,0,970,47.291,-122.368,1440,7187,33,1,0
609900,4,2,3190,7399,2,0,3190,47.3558,-122.004,3250,7323,8,0,0
413000,4,3,2380,5809,2,0,1750,47.5536,-122.359,1620,5775,19,1,0
400000,4,1,1420,4875,1,0,1420,47.6942,-122.321,1110,5413,84,0,0
802541,5,2,2990,6768,2,0,2990,47.5462,-122.182,2870,6768,1,0,0
320000,3,2,2680,7757,2,0,2680,47.2918,-122.346,2430,8231,24,0,0
507000,4,2,2730,7649,2,0,2730,47.5441,-121.882,2730,6216,9,0,0
387500,3,1,1220,8329,1,0,1220,47.6982,-122.298,1490,8322,68,0,0
396000,3,1,1500,12616,1,0,1500,47.7415,-122.101,1820,13950,48,0,0
373000,3,1,1830,11788,1,1,1430,47.4862,-122.224,2140,11964,56,1,0
359900,4,2,2470,7698,2,0,2470,47.4406,-122.141,2330,7986,31,0,0
410000,2,1,800,4342,1,0,670,47.6997,-122.316,1210,4343,88,1,0
690000,4,2,2900,23488,2,0,2900,47.6726,-122.03,2900,34589,22,0,0
245000,3,2,1410,5760,1,0,1410,47.3702,-122.185,1670,6222,29,0,0
700000,5,2,2830,25958,1,1,1610,47.5896,-122.083,2670,21567,35,1,0
268000,4,1,1680,9966,1,0,1100,47.3923,-122.311,2400,10369,37,1,0
225000,3,1,1760,26055,1,0,920,47.3664,-122.1,1350,13475,35,1,0
980000,4,2,2240,11034,2,0,2240,47.5894,-122.195,2300,11550,38,0,0
795000,2,1,1380,5000,1,2,1380,47.5708,-122.359,1500,5000,110,0,0
195000,2,1,820,5100,1,0,820,47.5156,-122.262,1170,5304,62,0,0
480000,4,2,2180,10575,1,0,1730,47.589,-122.177,2180,12010,64,1,0
485000,4,2,1400,3600,1,0,1100,47.6385,-122.37,1630,2048,114,1,0
130000,2,1,880,9000,1,0,880,47.4672,-122.291,1410,10000,86,0,0
325000,2,1,1060,5703,1,2,1060,47.3444,-122.327,2240,4416,68,0,0
440000,3,1,1530,7245,1,0,1530,47.731,-122.191,1530,7490,31,0,0
550000,4,1,2480,14782,1,3,1460,47.7646,-122.271,2910,10800,56,1,0
310000,3,1,1490,7150,1,0,1490,47.5015,-122.124,1350,9100,47,0,0
530000,3,2,3660,39478,2,2,3260,47.2413,-121.972,2700,38312,25,1,0
390000,4,2,2340,8548,2,0,2340,47.4206,-122.183,1970,6818,21,0,0
243000,3,1,1450,12125,1,0,1450,47.3575,-122.28,1210,12125,33,0,0
639000,4,2,2210,9875,2,0,2210,47.6285,-122.025,2440,8799,24,0,0
215000,4,1,1130,7400,1,0,1130,47.3437,-122.316,1540,7379,45,0,0
405000,5,1,1550,10500,1,0,1100,47.7573,-122.22,1420,9823,54,1,0
250000,4,1,1710,7140,1,0,1010,47.3745,-122.275,1770,8960,46,1,0
405500,3,1,1010,8108,1,0,1010,47.7359,-122.309,1300,8108,60,0,0
452000,6,2,2660,13579,2,0,2660,47.7142,-122.286,1120,8242,77,0,1
730000,6,2,2660,13579,2,0,2660,47.7142,-122.286,1120,8242,78,0,1
267000,3,2,1300,9644,1,0,1300,47.3131,-121.998,1430,9656,21,0,0
289950,3,2,1670,6186,2,0,1670,47.3668,-122.031,2390,6924,12,0,0
565000,2,1,960,4080,1,0,960,47.6893,-122.349,1300,4080,103,0,0
636000,3,2,2140,2770,2,0,1770,47.6664,-122.131,2510,2708,8,1,0
350000,5,3,2520,5500,1,0,1550,47.4938,-122.255,1700,8000,10,1,0
320000,3,1,1650,9380,1,0,1130,47.4525,-122.162,1720,8856,36,1,0
210000,2,1,1440,5680,1,0,1440,47.3825,-122.319,1320,3547,36,0,0
245000,2,1,1050,5900,1,0,1050,47.5326,-122.376,1280,5900,64,0,0
